ticker,date,entry_price,exit_price,shares,pnl_per_share,total_pnl,exit_reason,stop_loss,fade_50,fade_70,fade_85,prev_close,gap_pct,pm_high_pct,day_high,day_low,day_close
GME,2024-06-03,40.19,28.255,85,11.934999999999999,1014.4749999999999,fade_70,42.525,31.665,28.255,25.6975,23.14,73.68193604148658,75.02160760587726,40.5,26.4,28.0
NVVE,2024-06-05,7.9,8.68,19,-0.7799999999999994,-14.819999999999988,eod_close,18.165000000000003,6.7805,6.3327,5.996849999999999,5.661,39.55131602190428,205.59971736442327,17.3,6.83,8.68
MFI,2024-06-05,17.28,11.432,81,5.848000000000001,473.68800000000005,fade_85,19.740000000000002,13.84,12.464,11.432,10.4,66.15384615384616,80.76923076923077,18.8,10.48,12.16
AEMD,2024-06-06,5.532,4.5204,139,1.0115999999999996,140.61239999999995,fade_50,6.9678,4.5204,4.11576,3.81228,3.5088,57.660738714090286,89.12448700410398,6.636,4.4008,4.4008
VRAX,2024-06-06,2.58,1.97,555,0.6100000000000001,338.55000000000007,eod_close,2.94,1.8250000000000002,1.5230000000000001,1.2965,1.07,141.1214953271028,161.6822429906542,2.8,1.85,1.97
VERO,2024-06-07,16.28,9.40159,95,6.878410000000001,653.4489500000001,fade_70,18.3645,11.36685,9.40159,7.927645,6.4537,152.25839440940854,171.0073291290267,17.49,9.0915,10.23
DSY,2024-06-10,3.94,3.61,137,0.33000000000000007,45.21000000000001,eod_close,5.396895,2.92455,2.51837,2.213735,1.9091,106.3799696191923,169.23157508773764,5.1399,3.4,3.61
TPET,2024-06-11,9.0,6.8,104,2.2,228.8,fade_50,10.920000000000002,6.8,5.92,5.26,4.6,95.6521739130435,126.08695652173915,10.4,6.642,7.192
BMR,2024-06-12,6.07,5.235,205,0.835,171.17499999999998,fade_50,7.045395,5.235,4.901000000000001,4.6505,4.4,37.95454545454545,52.49772727272726,6.7099,5.13,5.23
BRTX,2024-06-13,2.06,1.705,531,0.355,188.505,fade_50,2.436,1.705,1.5630000000000002,1.4565000000000001,1.35,52.59259259259259,71.85185185185183,2.32,1.62,1.95
SVMH,2024-06-14,13.1,11.375,18,1.7249999999999996,31.049999999999994,eod_close,24.150000000000002,10.3625,9.2675,8.44625,7.625,71.80327868852459,201.63934426229505,23.0,11.335,11.375
KAVL,2024-06-14,4.16,5.96,43,-1.7999999999999998,-77.39999999999999,eod_close,8.788499999999999,2.76,2.2,1.78,1.36,205.88235294117646,515.4411764705882,8.37,3.5,5.96
MBIO,2024-06-17,19.39,37.5,6,-18.11,-108.66,eod_close,51.135000000000005,12.945,10.367,8.4335,6.5,198.30769230769232,649.2307692307693,48.7,14.4,37.5
SCNI,2024-06-17,6.1,5.6,164,0.5,82.0,eod_close,7.3185,4.795,4.273,3.8815,3.49,74.78510028653294,99.71346704871058,6.97,5.11,5.6
CMTL,2024-06-18,3.06,4.07,129,-1.0100000000000002,-130.29000000000002,eod_close,4.599,2.615,2.437,2.3035,2.17,41.01382488479263,101.84331797235022,4.38,2.9,4.07
NLSP,2024-06-18,15.076,10.504000000000001,47,4.571999999999999,214.88399999999996,fade_50,19.3074,10.504000000000001,8.6752,7.3036,5.932,154.14699932569116,209.97977073499663,18.388,9.216,10.804
RELI,2024-06-18,11.0313,7.4026499999999995,23,3.6286500000000004,83.45895000000002,fade_50,19.454715000000004,7.4026499999999995,5.95119,4.862595,3.774,192.2972972972973,390.945945945946,18.5283,6.6487,6.6487
ASNS,2024-06-18,2.42,2.12,777,0.2999999999999998,233.09999999999985,eod_close,2.677395,1.785,1.531,1.3405,1.15,110.43478260869566,121.7304347826087,2.5499,1.8,2.12
MINM,2024-06-21,4.2,3.262,238,0.9380000000000002,223.24400000000003,fade_70,5.04,3.5300000000000002,3.262,3.061,2.86,46.85314685314687,67.83216783216784,4.8,3.11,3.3
SHCR,2024-06-21,1.36,1.37,2247,-0.010000000000000009,-22.47000000000002,eod_close,1.4489999999999998,1.0672000000000001,0.95008,0.86224,0.7744,75.61983471074382,78.20247933884296,1.38,1.35,1.37
ALIM,2024-06-24,5.55,5.54,522,0.009999999999999787,5.219999999999889,eod_close,5.932500000000001,4.35,3.87,3.51,3.15,76.19047619047619,79.36507936507937,5.65,5.53,5.54
AGFY,2024-06-24,9.0,6.390000000000001,75,2.6099999999999994,195.74999999999994,fade_50,11.63925,6.390000000000001,5.346,4.563,3.78,138.0952380952381,193.25396825396828,11.085,5.85,6.3765
RGS,2024-06-25,14.19,20.52,17,-6.33,-107.61,eod_close,25.4835,9.629999999999999,7.806,6.438000000000001,5.07,179.8816568047337,378.698224852071,24.27,12.82,20.52
AIEV,2024-06-26,2.66,2.002,131,0.6580000000000004,86.19800000000005,fade_70,4.179,2.19,2.002,1.861,1.72,54.65116279069768,131.39534883720933,3.98,1.92,2.1
WENA,2024-06-26,4.5,3.62,231,0.8799999999999999,203.27999999999997,eod_close,5.365500000000001,3.075,2.505,2.0774999999999997,1.65,172.72727272727275,209.69696969696972,5.11,3.21,3.62
OPTX,2024-06-26,6.53,3.604,87,2.926,254.562,fade_70,8.809500000000002,4.4399999999999995,3.604,2.977,2.35,177.87234042553192,257.0212765957447,8.39,3.5301,3.85
BSFC,2024-06-27,3.26,2.2239999999999998,309,1.036,320.124,fade_70,3.905895,2.52,2.2239999999999998,2.002,1.78,83.14606741573031,108.98314606741573,3.7199,2.07,2.29
IONM,2024-06-27,10.2204,7.1982,106,3.0221999999999998,320.35319999999996,fade_50,12.096,7.1982,5.98932,5.08266,4.176,144.7413793103448,175.8620689655172,11.52,6.7806,7.632
LUCY,2024-06-28,10.498,9.9,59,0.597999999999999,35.28199999999994,eod_close,13.86,8.549,7.769399999999999,7.184699999999999,6.6,59.060606060606055,100.0,13.2,9.43,9.9
CSLR,2024-07-01,2.13,1.423,592,0.7069999999999999,418.5439999999999,fade_70,2.4675000000000002,1.625,1.423,1.2715,1.12,90.1785714285714,109.82142857142856,2.35,1.41,1.48
VS,2024-07-02,2.41,1.8650000000000002,930,0.5449999999999999,506.8499999999999,fade_50,2.625,1.8650000000000002,1.647,1.4835,1.32,82.57575757575758,89.39393939393938,2.5,1.72,1.9
VVPR,2024-07-03,3.06,2.2800000000000002,535,0.7799999999999998,417.2999999999999,fade_50,3.4335,2.2800000000000002,1.968,1.734,1.5,104.0,118.00000000000001,3.27,2.27,2.5
MORF,2024-07-08,55.8,55.74,66,0.05999999999999517,3.959999999999681,eod_close,58.789500000000004,43.82,39.028,35.434,31.84,75.25125628140702,75.84798994974875,55.99,55.6,55.74
ZAPP,2024-07-08,7.0,9.24,55,-2.24,-123.20000000000002,eod_close,10.605,5.535,4.949,4.5095,4.07,71.99017199017199,148.15724815724815,10.1,6.0,9.24
SNGX,2024-07-09,6.42,7.42,21,-1.0,-21.0,eod_close,15.571395,4.21,3.3259999999999996,2.663,2.0,221.0,641.495,14.8299,5.45,7.42
QURE,2024-07-09,6.19,6.67,215,-0.47999999999999954,-103.1999999999999,eod_close,7.119000000000001,4.985,4.503,4.1415,3.78,63.75661375661378,79.36507936507937,6.78,5.2,6.67
EXFY,2024-07-09,1.97,2.0,509,-0.030000000000000027,-15.270000000000014,eod_close,2.3625000000000003,1.71,1.6059999999999999,1.528,1.45,35.862068965517246,55.172413793103445,2.25,1.74,2.0
LGVN,2024-07-10,5.86,4.365,232,1.495,346.84000000000003,fade_50,6.720000000000001,4.365,3.7670000000000003,3.3185000000000002,2.87,104.18118466898956,122.9965156794425,6.4,4.17,4.55
VVPR,2024-07-10,4.32,3.081,376,1.2390000000000003,465.86400000000015,fade_70,4.851,3.435,3.081,2.8155,2.55,69.41176470588238,81.17647058823532,4.62,2.9,3.05
KZIA,2024-07-10,15.0,33.41,4,-18.409999999999997,-73.63999999999999,eod_close,56.7,12.3,11.219999999999999,10.41,9.6,56.250000000000014,462.5,54.0,13.5,33.41
BSFC,2024-07-11,2.39,1.893,606,0.4970000000000001,301.1820000000001,fade_70,2.7195,2.035,1.893,1.7865,1.68,42.26190476190477,54.16666666666667,2.59,1.82,2.05
TOYO,2024-07-12,3.04,2.295,624,0.7450000000000001,464.88000000000005,fade_50,3.3600000000000003,2.295,1.997,1.7735,1.55,96.12903225806451,106.4516129032258,3.2,2.22,2.7
QLGN,2024-07-12,14.96,21.705,12,-6.744999999999997,-80.93999999999997,eod_close,30.90675,12.6125,11.6735,10.96925,10.265,45.737944471505116,186.75109595713587,29.435,14.255,21.705
CGBS,2024-07-12,3.81,3.1100000000000003,306,0.6999999999999997,214.19999999999993,fade_50,4.4625,3.1100000000000003,2.83,2.62,2.41,58.091286307053934,76.34854771784232,4.25,3.05,3.43
DATS,2024-07-15,1.96,1.89,985,0.07000000000000006,68.95000000000006,eod_close,2.1630000000000003,1.5,1.316,1.178,1.04,88.46153846153845,98.07692307692308,2.06,1.5301,1.89
SCNI,2024-07-15,6.64,5.35,73,1.29,94.17,fade_50,9.366,5.35,4.834,4.446999999999999,4.06,63.54679802955666,119.70443349753697,8.92,5.21,5.89
AMIX,2024-07-15,18.904,27.6,10,-8.696000000000002,-86.96000000000001,eod_close,38.43,15.632,14.3232,13.3416,12.36,52.94498381877023,196.11650485436897,36.6,18.2,27.6
SILO,2024-07-16,2.27,2.39,360,-0.1200000000000001,-43.20000000000004,eod_close,2.8245,1.67,1.4300000000000002,1.25,1.07,112.14953271028037,151.4018691588785,2.69,1.88,2.39
SHIM,2024-07-17,2.85,3.15,304,-0.2999999999999998,-91.19999999999995,eod_close,3.507,2.46,2.304,2.187,2.07,37.68115942028987,61.352657004830924,3.34,2.69,3.15
LCFY,2024-07-17,7.21,5.978,120,1.2320000000000002,147.84000000000003,fade_70,8.8725,6.33,5.978,5.714,5.45,32.293577981651374,55.04587155963301,8.45,5.95,6.58
AUGX,2024-07-19,2.26,2.26,1290,0.0,0.0,eod_close,2.415,1.5882,1.31948,1.11794,0.9164,146.6171977302488,150.98210388476647,2.3,2.26,2.26
SERV,2024-07-19,4.27,7.55,38,-3.2800000000000002,-124.64000000000001,eod_close,9.418500000000002,3.4499999999999997,3.122,2.876,2.63,62.35741444866919,241.06463878327,8.97,3.92,7.55
AZTR,2024-07-23,40.5594,33.1002,4,7.459199999999996,29.836799999999982,eod_close,83.91600000000001,25.674299999999995,19.720259999999996,15.254729999999999,10.7892,275.9259259259259,640.7407407407409,79.92,28.7719,33.1002
ATPC,2024-07-23,6.6,3.9819999999999998,370,2.618,968.66,fade_70,7.14,4.7299999999999995,3.9819999999999998,3.421,2.86,130.76923076923077,137.76223776223776,6.8,3.712,4.3
ADIL,2024-07-23,1.6099,1.33495,129,0.27495,35.46855,fade_50,3.1500000000000004,1.33495,1.2249700000000001,1.142485,1.06,51.87735849056604,183.01886792452828,3.0,1.31,1.31
PIRS,2024-07-24,13.19,15.05,38,-1.8600000000000012,-70.68000000000005,eod_close,18.3225,10.585,9.543,8.7615,7.98,65.28822055137843,118.67167919799498,17.45,12.63,15.05
NUZE,2024-07-24,4.94,2.9850000000000003,336,1.955,656.88,fade_50,5.5335,2.9850000000000003,2.2030000000000003,1.6165,1.03,379.6116504854369,411.6504854368931,5.27,2.53,3.35
POAI,2024-07-25,2.6,1.835,370,0.7650000000000001,283.05000000000007,fade_50,3.1395000000000004,1.835,1.529,1.2995,1.07,142.99065420560748,179.43925233644862,2.99,1.6208,1.87
CREV,2024-07-26,10.26,8.215,312,2.045,638.04,fade_50,10.899000000000001,8.215,7.397,6.7835,6.17,66.28849270664506,68.23338735818479,10.38,8.155,9.05
COUR,2024-07-26,10.33,10.72,100,-0.39000000000000057,-39.00000000000006,eod_close,12.327,8.870000000000001,8.286,7.848,7.41,39.40620782726046,58.434547908232126,11.74,9.995,10.72
YIBO,2024-07-29,4.3,3.97,51,0.3299999999999996,16.82999999999998,eod_close,8.221395000000001,3.6075,3.3305,3.12275,2.915,47.51286449399656,168.6072041166381,7.8299,3.71,3.97
LIPO,2024-07-29,11.7592,7.4959999999999996,237,4.2632,1010.3784,fade_50,12.600000000000001,7.4959999999999996,5.79072,4.51176,3.2328,263.7465973768869,271.19524870081665,12.0,6.48,7.1936
PCSA,2024-07-30,3.04,2.102,930,0.9380000000000002,872.3400000000001,fade_70,3.2550000000000003,2.37,2.102,1.901,1.7,78.82352941176471,82.35294117647061,3.1,1.9801,2.28
IMNN,2024-07-30,43.8255,43.305,32,0.5204999999999984,16.65599999999995,eod_close,49.988925,29.67375,24.01305,19.767525,15.522,182.34441437959026,206.7162736760727,47.6085,35.478,43.305
LSH,2024-07-31,4.16,2.907,503,1.2530000000000001,630.259,fade_70,4.557,3.265,2.907,2.6385,2.37,75.52742616033755,83.1223628691983,4.34,2.84,3.8
NUZE,2024-07-31,5.92,5.98,80,-0.0600000000000005,-4.80000000000004,eod_close,8.4,4.8100000000000005,4.366,4.033,3.7,59.999999999999986,116.21621621621618,8.0,5.5501,5.98
RDHL,2024-08-01,14.22,19.0,28,-4.779999999999999,-133.83999999999997,eod_close,21.28875,11.911249999999999,10.98775,10.295124999999999,9.6025,48.086435824004184,111.14293152824786,20.275,12.575,19.0
BBLG,2024-08-01,21.96,17.46,148,4.5,666.0,fade_50,23.31,17.46,15.66,14.31,12.96,69.44444444444444,71.29629629629628,22.2,16.02,16.32
VSEE,2024-08-02,6.2503,4.34015,494,1.9101499999999998,943.6140999999999,fade_50,6.6549000000000005,4.34015,3.57609,3.003045,2.43,157.2139917695473,160.8230452674897,6.338,4.1,4.25
XCUR,2024-08-02,4.004,3.2392499999999997,221,0.7647499999999998,169.00974999999997,fade_50,4.90875,3.2392499999999997,2.93335,2.703925,2.4745,61.8104667609618,88.9270559709032,4.675,3.0855,3.31
MKDW,2024-08-02,4.07,3.075,305,0.9950000000000001,303.475,fade_50,4.7250000000000005,3.075,2.677,2.3785000000000003,2.08,95.67307692307693,116.34615384615384,4.5,2.72,3.22
MGOL,2024-08-05,3.65,3.76,174,-0.10999999999999988,-19.13999999999998,eod_close,4.798395,3.13995,2.93593,2.782915,2.6299,38.78854709304535,73.76706338644053,4.5699,3.29,3.76
UVXY,2024-08-05,64.99,52.004999999999995,47,12.985,610.295,fade_50,69.16350000000001,52.004999999999995,46.811,42.9155,39.02,66.55561250640694,68.81086622245003,65.87,48.36,61.77
TENX,2024-08-06,4.93,3.925,418,1.005,420.09,fade_50,5.407500000000001,3.925,3.5229999999999997,3.2215,2.92,68.83561643835617,76.36986301369863,5.15,3.54,3.76
LYT,2024-08-06,2.62,2.015,693,0.605,419.265,fade_50,2.9085,2.015,1.773,1.5915,1.41,85.81560283687945,96.45390070921987,2.77,1.85,2.18
LUMN,2024-08-06,3.98,5.0,126,-1.02,-128.52,eod_close,5.565,3.285,3.0069999999999997,2.7984999999999998,2.59,53.66795366795367,104.63320463320463,5.3,3.65,5.0
LUMN,2024-08-07,7.22,6.109999999999999,199,1.1100000000000003,220.89000000000007,fade_50,8.2215,6.109999999999999,5.666,5.333,5.0,44.39999999999999,56.60000000000001,7.83,6.1,6.63
GTHX,2024-08-07,7.085,7.06,556,0.025000000000000355,13.900000000000198,eod_close,7.444500000000001,5.6675,5.1005,4.67525,4.25,66.70588235294117,66.82352941176471,7.09,7.04,7.06
LODE,2024-08-08,2.4,1.6384,522,0.7615999999999998,397.5551999999999,fade_85,2.7825,1.952,1.7728,1.6384,1.504,59.57446808510638,76.19680851063828,2.65,1.582,1.645
HUGE,2024-08-09,12.2915,13.0,15,-0.7085000000000008,-10.627500000000012,eod_close,24.999975,9.09025,7.809749999999999,6.849375,5.889,108.71964679911699,304.3046357615894,23.8095,9.984,13.0
ITI,2024-08-09,6.99,7.0,532,-0.009999999999999787,-5.319999999999887,eod_close,7.36575,5.635,5.093,4.6865000000000006,4.28,63.31775700934579,63.901869158878476,7.015,6.97,7.0
RVNC,2024-08-12,6.555,6.6,533,-0.04499999999999993,-23.984999999999964,eod_close,6.93,5.0424999999999995,4.4375,3.9837499999999997,3.53,85.69405099150141,86.96883852691218,6.6,6.53,6.6
ALBT,2024-08-14,12.255,8.04,205,4.215000000000002,864.0750000000004,fade_50,13.228425,8.04,6.354,5.0895,3.825,220.39215686274508,229.37254901960782,12.5985,6.396,7.173
CING,2024-08-15,4.16,4.8,67,-0.6399999999999997,-42.87999999999998,eod_close,7.14,3.0025000000000004,2.5395000000000003,2.19225,1.845,125.47425474254746,268.56368563685635,6.8,3.8,4.8
CING,2024-08-16,10.52,17.69,17,-7.170000000000002,-121.89000000000003,eod_close,21.871499999999997,7.66,6.516,5.6579999999999995,4.8,119.16666666666667,333.95833333333337,20.83,8.71,17.69
VRAX,2024-08-19,5.02,5.15,45,-0.13000000000000078,-5.850000000000035,eod_close,9.449895000000001,3.5749999999999997,2.997,2.5635,2.13,135.6807511737089,322.5305164319249,8.9999,4.31,5.15
ALZN,2024-08-19,63.27,52.65,2,10.620000000000005,21.24000000000001,eod_close,142.317,40.81455,31.83237,25.095735,18.3591,244.62473650669145,638.2714838962693,135.54,51.48,52.65
INM,2024-08-20,14.466,8.713000000000001,99,5.752999999999998,569.5469999999998,fade_50,16.480800000000002,8.713000000000001,6.4117999999999995,4.6859,2.96,388.71621621621625,430.2702702702702,15.696,7.522,8.624
PITA,2024-08-20,3.17,2.4210000000000003,253,0.7489999999999997,189.49699999999993,fade_70,3.9585000000000004,2.635,2.4210000000000003,2.2605,2.1,50.952380952380935,79.5238095238095,3.77,2.4,2.79
TTNP,2024-08-20,8.89,10.0,30,-1.1099999999999994,-33.29999999999998,eod_close,15.540000000000001,6.955,6.181,5.600499999999999,5.02,77.09163346613549,194.82071713147414,14.8,8.3401,10.0
SDIG,2024-08-21,4.85,5.34,232,-0.4900000000000002,-113.68000000000005,eod_close,5.712000000000001,3.8899999999999997,3.5060000000000002,3.218,2.93,65.52901023890783,85.66552901023891,5.44,4.67,5.34
SMFL,2024-08-21,2.36,1.387,573,0.9729999999999999,557.5289999999999,fade_70,2.708895,1.665,1.387,1.1784999999999999,0.97,143.29896907216494,165.96907216494844,2.5799,1.37,1.57
STAF,2024-08-22,2.92,3.06,102,-0.14000000000000012,-14.280000000000012,eod_close,4.872,2.06,1.716,1.458,1.2,143.33333333333334,286.6666666666667,4.64,2.63,3.06
AMS,2024-08-22,4.0,3.184,240,0.8159999999999998,195.83999999999997,fade_85,4.83,3.52,3.328,3.184,3.04,31.57894736842105,51.315789473684205,4.6,3.13,3.6
AIRI,2024-08-22,6.17,7.17,53,-1.0,-53.0,eod_close,9.911895,4.96,4.476,4.1129999999999995,3.75,64.53333333333333,151.73066666666668,9.4399,5.3,7.17
PRTG,2024-08-23,4.25,6.0,45,-1.75,-78.75,eod_close,8.693999999999999,3.47515,3.16521,2.932755,2.7003,57.38991963855868,206.63259637818018,8.28,3.9,6.0
SQNS,2024-08-23,3.95,2.875,371,1.0750000000000002,398.82500000000005,eod_close,4.4887500000000005,2.654,2.1356,1.7468000000000001,1.358,190.86892488954342,214.80117820324006,4.275,2.75,2.875
MNTS,2024-08-23,15.26,14.7,13,0.5600000000000005,7.2800000000000065,eod_close,29.988,11.6599,10.219859999999999,9.13983,8.0598,89.33472294597883,254.35122459614385,28.56,12.502,14.7
MRM,2024-08-26,7.01,5.85,111,1.1600000000000001,128.76000000000002,eod_close,8.809395000000002,4.744999999999999,3.8389999999999995,3.1595,2.48,182.66129032258064,238.30241935483875,8.3899,5.37,5.85
PWM,2024-08-26,1.51,1.43,610,0.08000000000000007,48.80000000000004,eod_close,1.8375000000000001,1.1320000000000001,0.9808,0.8674,0.754,100.26525198938991,132.0954907161804,1.75,1.19,1.43
ENSC,2024-08-27,11.55,9.061300000000001,156,2.4886999999999997,388.2372,fade_50,12.828375,9.061300000000001,8.06582,7.31921,6.5726,75.72954386391991,85.88534217813344,12.2175,8.3745,9.666
TRIB,2024-08-27,2.84,2.4349999999999996,277,0.40500000000000025,112.18500000000007,fade_50,3.5595000000000003,2.4349999999999996,2.2729999999999997,2.1515,2.03,39.90147783251232,66.99507389162565,3.39,2.425,2.5
VOXX,2024-08-27,3.87,4.79,106,-0.9199999999999999,-97.52,eod_close,5.7433950000000005,3.3600000000000003,3.156,3.003,2.85,35.78947368421053,91.92631578947368,5.4699,3.86,4.79
ADXN,2024-08-27,12.0,11.58,103,0.41999999999999993,43.25999999999999,eod_close,13.9335,9.83,8.962,8.311,7.66,56.65796344647519,73.23759791122714,13.27,10.05,11.58
LUCY,2024-08-29,6.22,4.765,176,1.455,256.08000000000004,fade_50,7.3500000000000005,4.765,4.183,3.7465,3.31,87.91540785498488,111.48036253776436,7.0,4.75,5.09
BCDA,2024-08-29,4.3,3.25,337,1.0499999999999998,353.84999999999997,fade_50,4.893000000000001,3.25,2.83,2.515,2.2,95.45454545454542,111.81818181818181,4.66,2.93,4.02
BOF,2024-08-29,2.27,1.7429999999999999,374,0.5270000000000001,197.09800000000004,fade_85,2.8035,1.96,1.8359999999999999,1.7429999999999999,1.65,37.575757575757585,61.81818181818181,2.67,1.57,1.88
ATPC,2024-08-30,2.39,2.55,156,-0.1599999999999997,-24.95999999999995,eod_close,3.6645000000000003,1.991,1.8314000000000001,1.7117,1.592,50.12562814070351,119.2211055276382,3.49,2.06,2.55
FCUV,2024-08-30,3.312,2.689,136,0.6229999999999998,84.72799999999997,eod_close,4.781700000000001,2.6065,2.3243,2.11265,1.901,74.22409258285111,139.5581273014203,4.554,2.689,2.689
BNRG,2024-08-30,7.1,7.75,32,-0.6500000000000004,-20.80000000000001,eod_close,13.177500000000002,5.16275,4.38785,3.806675,3.2255,120.12091148659123,289.0869632615099,12.55,6.4,7.75
WISA,2024-09-04,2.38,3.06,193,-0.6800000000000002,-131.24000000000004,eod_close,3.4125,1.87,1.666,1.5130000000000001,1.36,74.99999999999997,138.97058823529412,3.25,1.95,3.06
APLD,2024-09-05,4.99,5.37,198,-0.3799999999999999,-75.23999999999998,eod_close,5.9955,4.115,3.765,3.5025000000000004,3.24,54.01234567901234,76.23456790123456,5.71,4.25,5.37
BLMZ,2024-09-06,1.42,1.77,131,-0.3500000000000001,-45.85000000000001,eod_close,2.94,1.1139999999999999,0.9916,0.8998,0.808,75.74257425742572,246.53465346534648,2.8,1.33,1.77
BENF,2024-09-06,2.38,2.05,179,0.33000000000000007,59.070000000000014,eod_close,3.4965,1.94,1.764,1.632,1.5,58.66666666666666,122.00000000000001,3.33,2.02,2.05
INBS,2024-09-09,2.55,1.7255,333,0.8244999999999998,274.5584999999999,fade_85,3.1500000000000004,2.065,1.871,1.7255,1.58,61.39240506329112,89.87341772151898,3.0,1.689,1.79
SINT,2024-09-09,5.9,4.36,139,1.54,214.06,fade_50,7.328895,4.36,3.7439999999999998,3.282,2.82,109.2198581560284,147.5141843971631,6.9799,4.21,4.36
BKYI,2024-09-10,1.89,2.0,141,-0.1100000000000001,-15.510000000000014,eod_close,3.3075,1.4525,1.2774999999999999,1.14625,1.015,86.20689655172414,210.34482758620695,3.15,1.75,2.0
CNEY,2024-09-11,17.25,34.75,8,-17.5,-140.0,eod_close,42.0,12.3525,10.3935,8.92425,7.455,131.38832997987927,436.55264922870555,40.0,17.25,34.75
FTCI,2024-09-11,3.5,4.592,78,-1.0919999999999996,-85.17599999999997,eod_close,6.0459000000000005,2.8754999999999997,2.6257,2.43835,2.251,55.48645046645936,155.79742336739227,5.758,3.16,4.592
PLCE,2024-09-11,6.81,9.1,51,-2.29,-116.79,eod_close,10.709999999999999,5.855,5.473,5.1865000000000006,4.9,38.97959183673468,108.16326530612241,10.2,6.6,9.1
TANH,2024-09-11,8.36,6.9479999999999995,85,1.412,120.02,fade_50,10.709999999999999,6.9479999999999995,6.3831999999999995,5.9596,5.536,51.01156069364162,84.2485549132948,10.2,6.6,7.2
MNPR,2024-09-12,5.15,3.225,355,1.9250000000000003,683.3750000000001,fade_70,5.71263,3.7750000000000004,3.225,2.8125,2.4,114.58333333333334,126.69166666666669,5.4406,3.17,3.95
TNON,2024-09-12,7.2,4.3020000000000005,68,2.8979999999999997,197.06399999999996,fade_70,10.100999999999999,5.130000000000001,4.3020000000000005,3.681,3.06,135.29411764705884,214.3790849673202,9.62,3.82,4.4
IMRX,2024-09-13,2.09,2.02,323,0.06999999999999984,22.60999999999995,eod_close,2.709,1.7599999999999998,1.628,1.529,1.43,46.15384615384615,80.41958041958044,2.58,1.84,2.02
ATPC,2024-09-13,2.43,1.744,299,0.6860000000000002,205.11400000000006,fade_70,3.0975,1.94,1.744,1.597,1.45,67.58620689655174,103.448275862069,2.95,1.61,1.75
TNON,2024-09-13,12.8,8.600000000000001,52,4.199999999999999,218.39999999999998,fade_50,16.57782,8.600000000000001,6.92,5.66,4.4,190.9090909090909,258.82727272727266,15.7884,7.2,7.55
ZNTL,2024-09-16,4.96,3.7560000000000002,265,1.2039999999999997,319.05999999999995,fade_70,5.712000000000001,4.1,3.7560000000000002,3.498,3.24,53.08641975308641,67.90123456790123,5.44,3.65,3.68
XCUR,2024-09-16,2.28,1.94,382,0.33999999999999986,129.87999999999994,fade_50,2.8035,1.94,1.804,1.702,1.6,42.499999999999986,66.875,2.67,1.91,2.26
APLT,2024-09-18,6.51,7.85,86,-1.3399999999999999,-115.23999999999998,eod_close,8.833755,5.58,5.208,4.929,4.65,39.999999999999986,80.9268817204301,8.4131,6.46,7.85
NVVE,2024-09-18,6.62,4.597,147,2.0229999999999997,297.381,fade_85,7.9799999999999995,5.43,4.954000000000001,4.597,4.24,56.13207547169811,79.24528301886791,7.6,4.55,5.04
LUNR,2024-09-18,8.38,7.47,196,0.910000000000001,178.3600000000002,eod_close,9.397499999999999,6.890000000000001,6.2940000000000005,5.847,5.4,55.18518518518519,65.74074074074072,8.95,7.44,7.47
PRTG,2024-09-18,12.64,9.91,17,2.7300000000000004,46.41000000000001,eod_close,24.160500000000003,8.585,6.963,5.7465,4.53,179.02869757174392,407.9470198675497,23.01,8.8,9.91
EWTX,2024-09-19,25.75,29.5,34,-3.75,-127.5,eod_close,31.5,22.41,21.074,20.072,19.07,35.02884111169376,57.31515469323545,30.0,24.84,29.5
